#Time [s]		Cumulative pedestrians
43.68	44
43.72	44
43.76	44
43.80	44
43.84	44
43.88	44
43.92	44
43.96	44
44.00	44
44.04	44
44.08	45
44.12	45
44.16	45
44.20	45
44.24	45
44.28	45
44.32	45
44.36	45
44.40	45
44.44	45
44.48	45
44.52	45
44.56	45
44.60	45
44.64	45
44.68	45
44.72	45
44.76	45
44.80	45
44.84	45
44.88	45
44.92	45
44.96	45
45.00	45
45.04	45
45.08	45
45.12	45
45.16	45
45.20	46
45.24	46
45.28	46
45.32	46
45.36	46
45.40	46
45.44	46
45.48	46
45.52	46
45.56	46
45.60	46
45.64	46
45.68	46
45.72	46
45.76	46
45.80	46
45.84	46
45.88	46
45.92	46
45.96	46
46.00	46
46.04	46
46.08	46
46.12	46
46.16	46
46.20	46
46.24	46
46.28	46
46.32	46
46.36	46
46.40	46
46.44	46
46.48	46
46.52	46
46.56	46
46.60	46
46.64	46
46.68	46
46.72	46
46.76	47
46.80	47
46.84	47
46.88	47
46.92	47
46.96	47
47.00	47
47.04	47
47.08	47
47.12	47
47.16	47
47.20	47
47.24	47
47.28	47
47.32	47
47.36	47
47.40	47
47.44	47
47.48	47
47.52	47
47.56	47
47.60	47
47.64	47
47.68	47
47.72	47
47.76	48
47.80	48
47.84	48
47.88	48
47.92	48
47.96	48
48.00	48
48.04	48
48.08	48
48.12	48
48.16	48
48.20	48
48.24	48
48.28	48
48.32	48
48.36	48
48.40	48
48.44	48
48.48	48
48.52	48
48.56	48
48.60	48
48.64	48
48.68	48
48.72	48
48.76	48
48.80	48
48.84	48
48.88	48
48.92	48
48.96	48
49.00	48
49.04	48
49.08	49
49.12	49
49.16	49
49.20	49
49.24	49
49.28	49
49.32	49
49.36	49
49.40	49
49.44	49
49.48	49
49.52	49
49.56	49
49.60	49
49.64	49
49.68	49
49.72	49
49.76	49
49.80	49
49.84	49
49.88	49
49.92	49
49.96	49
50.00	49
50.04	50
50.08	50
50.12	50
50.16	50
50.20	50
50.24	50
50.28	50
50.32	50
50.36	50
50.40	50
