#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00483	4.814	0.099
00484	4.797	0.090
00485	4.783	0.092
00486	4.793	0.097
00487	4.753	0.096
00488	4.745	0.108
00489	4.737	0.098
00490	4.738	0.103
00491	4.692	0.112
00492	4.676	0.118
00493	4.682	0.122
00494	4.645	0.129
00495	4.615	0.126
00496	4.543	0.110
00497	4.531	0.109
00498	4.485	0.109
00499	4.460	0.111
00500	4.460	0.117
00501	4.468	0.110
00502	4.443	0.112
00503	4.441	0.114
00504	4.433	0.109
00505	4.439	0.110
00506	4.446	0.108
00507	4.437	0.114
00508	4.448	0.108
00509	4.419	0.115
00510	4.419	0.120
00511	4.391	0.132
00512	4.402	0.130
00513	4.371	0.132
00514	4.363	0.143
00515	4.362	0.152
00516	4.361	0.149
00517	4.340	0.157
00518	4.323	0.155
00519	4.309	0.152
00520	4.300	0.138
00521	4.271	0.140
00522	4.264	0.134
00523	4.239	0.144
00524	4.221	0.140
00525	4.236	0.143
00526	4.238	0.140
00527	4.227	0.132
00528	4.227	0.138
00529	4.237	0.131
00530	4.202	0.127
00531	4.200	0.120
00532	4.209	0.124
00533	4.214	0.118
00534	4.220	0.114
00535	4.198	0.101
00536	4.200	0.117
00537	4.177	0.105
00538	4.191	0.111
00539	4.168	0.117
00540	4.161	0.118
00541	4.161	0.117
00542	4.158	0.121
00543	4.145	0.120
00544	4.146	0.118
00545	4.115	0.124
00546	4.133	0.116
00547	4.105	0.125
00548	4.121	0.124
00549	4.114	0.118
00550	4.131	0.117
00551	4.108	0.126
00552	4.141	0.129
00553	4.129	0.120
00554	4.103	0.127
00555	4.133	0.129
00556	4.102	0.135
00557	4.095	0.134
00558	4.090	0.100
00559	4.056	0.105
00560	4.035	0.103
00561	4.026	0.104
00562	3.988	0.101
00563	3.931	0.108
00564	3.928	0.107
00565	3.901	0.108
00566	3.867	0.110
00567	3.849	0.111
00568	3.863	0.109
00569	3.828	0.105
00570	3.822	0.105
00571	3.797	0.101
00572	3.827	0.091
00573	3.800	0.093
00574	3.799	0.087
00575	3.765	0.084
00576	3.729	0.083
00577	3.719	0.080
00578	3.702	0.080
00579	3.700	0.084
00580	3.632	0.084
00581	3.634	0.092
00582	3.611	0.102
00583	3.586	0.092
00584	3.538	0.098
00585	3.529	0.098
00586	3.557	0.098
00587	3.534	0.102
00588	3.515	0.101
00589	3.524	0.092
00590	3.534	0.098
