#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00010	 17	 0.5100	 0.7900	 0.0000	 1.5959	 0.3936	(((1792.603550, 11970.175606), (3807.818890, 12771.927945), (8087.783172, 11726.820388), (7767.495491, 2598.621489), (-207.671958, 6288.624339), (-1320.801638, 7902.662376), (1792.603550, 11970.175606)))	(((4999.999778, 12480.814008), (5000.000000, 5000.000000), (2577.419545, 4999.999912), (-207.671958, 6288.624339), (-1320.801638, 7902.662376), (1792.603550, 11970.175606), (3807.818890, 12771.927945), (4999.999778, 12480.814008)))
00010	 29	 0.7200	 1.6500	 0.0000	 0.8232	 0.6101	(((3807.818890, 12771.927945), (4816.396612, 21128.714785), (16292.041852, 21494.958782), (23220.545746, 17917.495987), (8087.783172, 11726.820388), (3807.818890, 12771.927945)))	(((4076.724264, 15000.001046), (5000.000000, 15000.000000), (4999.999961, 12480.813963), (3807.818890, 12771.927945), (4076.724264, 15000.001046)))
00011	 23	 -0.7700	 0.7200	 0.0000	 1.9361	 0.3536	(((-11950.835655, 9439.415042), (-8955.509182, 11536.143573), (-6998.300283, 11558.640227), (-1919.437939, 7495.550351), (-8701.532810, 1993.096022), (-11950.835655, 9439.415042)))	(((-5000.000428, 9960.000342), (-1919.437939, 7495.550351), (-4995.348869, 5000.000000), (-5000.000000, 5000.000000), (-5000.000428, 9960.000342)))
00011	 2	 -0.3400	 0.1900	 0.0000	 2.0516	 0.3517	(((-1112.050775, 7459.825256), (315.635739, 5343.789887), (-2500.000000, -5114.414019), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-9291.330987, -0.015059), (-8701.532810, 1993.096022), (-1919.437939, 7495.550351), (-1112.050775, 7459.825256)))	(((223.076491, 5000.000000), (-4995.347868, 5000.000000), (-1919.437939, 7495.550351), (-1112.050775, 7459.825256), (315.635739, 5343.789887), (223.076491, 5000.000000)))
00011	 47	 -0.2900	 1.3200	 0.0000	 2.0358	 0.8139	(((-3103.846154, 17876.923077), (1887.448560, 11564.403292), (-1112.050775, 7459.825256), (-1919.437939, 7495.550351), (-6998.300283, 11558.640227), (-3574.418605, 17772.351421), (-3103.846154, 17876.923077)))	(((-5000.000391, 9960.000313), (-5000.000000, 15000.000000), (-829.070061, 15000.000372), (1887.448560, 11564.403292), (-1112.050775, 7459.825256), (-1919.437939, 7495.550351), (-5000.000391, 9960.000313)))
00011	 8	 0.1400	 1.6600	 0.0000	 1.9196	 0.6220	(((1887.448560, 11564.403292), (-3103.846154, 17876.923077), (467.283951, 21894.444444), (2124.897119, 22175.925926), (4813.772124, 20506.969027), (3824.408901, 12309.388039), (1887.448560, 11564.403292)))	(((-829.069762, 14999.999993), (4149.137907, 14999.999799), (3824.408901, 12309.388039), (1887.448560, 11564.403292), (-829.069762, 14999.999993)))
00011	 33	 0.1800	 0.0500	 0.0000	 1.2593	 0.5315	(((-2500.000000, -10000.000000), (-2500.000000, -5114.001321), (315.635739, 5343.789887), (7082.892874, 2346.861727), (8736.382728, -0.027098), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2500.000000, -10000.000000), (-2500.000000, -10000.000000)))	(((223.073672, 5000.000000), (315.635739, 5343.789887), (1091.935910, 4999.999811), (223.073672, 5000.000000)))
00011	 17	 0.4900	 0.7500	 0.0000	 1.6473	 0.3895	(((1887.448560, 11564.403292), (3824.408901, 12309.388039), (8308.809332, 11081.516492), (7082.892874, 2346.861727), (315.635739, 5343.789887), (-1112.050775, 7459.825256), (1887.448560, 11564.403292)))	(((5000.000017, 11987.499995), (5000.000000, 5000.000000), (1091.934883, 5000.000266), (315.635739, 5343.789887), (-1112.050775, 7459.825256), (1887.448560, 11564.403292), (3824.408901, 12309.388039), (5000.000017, 11987.499995)))
00011	 29	 0.7200	 1.5900	 0.0000	 0.7920	 0.5901	(((3824.408901, 12309.388039), (4813.772124, 20506.969027), (15658.463110, 20968.445239), (23748.724280, 16787.572016), (8308.809332, 11081.516492), (3824.408901, 12309.388039)))	(((4149.137965, 15000.000281), (5000.000000, 15000.000000), (5000.000366, 11987.499900), (3824.408901, 12309.388039), (4149.137965, 15000.000281)))
00012	 16	 -0.7700	 1.5700	 0.0000	 2.4933	 0.3847	(((-8467.165150, 19802.795839), (-3184.630250, 17116.761144), (-7094.300518, 11311.493170), (-8593.582375, 11277.418582), (-11345.367847, 17744.114441), (-10201.564077, 19253.935419), (-8467.165150, 19802.795839)))	(((-4999.999686, 14421.212588), (-5000.000000, 15000.000000), (-4610.204280, 14999.999706), (-4999.999686, 14421.212588)))
00012	 23	 -0.7500	 0.6900	 0.0000	 2.0521	 0.3448	(((-11986.433327, 8832.570103), (-8593.582375, 11277.418582), (-7094.300518, 11311.493170), (-2127.425451, 7067.072659), (-8163.567581, 1977.776353), (-11986.433327, 8832.570103)))	(((-5000.000428, 9521.818548), (-2127.425451, 7067.072659), (-4579.069789, 4999.999982), (-5000.000000, 5000.000000), (-5000.000428, 9521.818548)))
00012	 2	 -0.3200	 0.1800	 0.0000	 2.2531	 0.2563	(((-1050.657895, 7026.439921), (400.323102, 4891.033926), (-2500.000000, -4389.966483), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-8621.586640, 0.000000), (-8163.567581, 1977.776353), (-2127.425451, 7067.072659), (-1050.657895, 7026.439921)))	(((326.281419, 5000.000930), (-4579.068538, 5000.001037), (-2127.425451, 7067.072659), (-1050.657895, 7026.439921), (326.281419, 5000.000930)))
00012	 47	 -0.2800	 1.2400	 0.0000	 2.1218	 0.7694	(((-3184.630250, 17116.761144), (-3174.111283, 17118.933539), (1855.232558, 11083.720930), (-1050.657895, 7026.439921), (-2127.425451, 7067.072659), (-7094.300518, 11311.493170), (-3184.630250, 17116.761144)))	(((-4999.999948, 9521.818137), (-4999.999931, 14421.212224), (-4610.204151, 14999.999897), (-1408.333362, 15000.000035), (1855.232558, 11083.720930), (-1050.657895, 7026.439921), (-2127.425451, 7067.072659), (-4999.999948, 9521.818137)))
00012	 8	 0.1400	 1.5900	 0.0000	 1.9586	 0.5704	(((1855.232558, 11083.720930), (-3174.111283, 17118.933539), (600.220751, 21158.130979), (2196.154936, 21416.520323), (4668.737195, 19927.351462), (3972.734628, 11853.721683), (1855.232558, 11083.720930)))	(((-1408.332934, 14999.999521), (4243.965477, 14999.999530), (3972.734628, 11853.721683), (1855.232558, 11083.720930), (-1408.332934, 14999.999521)))
00012	 17	 0.4600	 0.7100	 0.0000	 1.7371	 0.3982	(((1855.232558, 11083.720930), (3972.734628, 11853.721683), (8445.387635, 10452.649657), (6426.396648, 2232.472067), (400.323102, 4891.033926), (-1050.657895, 7026.439921), (1855.232558, 11083.720930)))	(((4999.999671, 11531.927814), (5000.000000, 5000.000000), (326.281829, 5000.000328), (-1050.657895, 7026.439921), (1855.232558, 11083.720930), (3972.734628, 11853.721683), (4999.999671, 11531.927814)))
00012	 29	 0.7200	 1.5400	 0.0000	 0.7552	 0.5900	(((3972.734628, 11853.721683), (4668.737195, 19927.351462), (15018.074191, 20483.767430), (24533.121457, 15594.090362), (8445.387635, 10452.649657), (3972.734628, 11853.721683)))	(((4243.965477, 14999.999538), (5000.000000, 15000.000000), (5000.000365, 11531.927597), (3972.734628, 11853.721683), (4243.965477, 14999.999538)))
00013	 16	 -0.7500	 1.5500	 0.0000	 2.5204	 0.3489	(((-11288.030024, 17288.583092), (-10185.251799, 18827.877698), (-8235.362517, 19469.288646), (-3022.452069, 16625.882947), (-3031.569343, 16220.164234), (-7249.422244, 11003.346172), (-8201.917680, 10982.179607), (-11288.030024, 17288.583092)))	(((-5000.000697, 13785.525454), (-5000.000000, 15000.000000), (-4018.085407, 14999.999628), (-5000.000697, 13785.525454)))
00013	 23	 -0.7300	 0.6500	 0.0000	 2.1437	 0.3312	(((-12074.489796, 8150.000000), (-8201.917680, 10982.179607), (-7249.422244, 11003.346172), (-2261.919927, 6687.238399), (-7687.178815, 1827.110645), (-12074.489796, 8150.000000)))	(((-5000.000467, 9056.731173), (-2261.919927, 6687.238399), (-4145.349316, 4999.999572), (-5000.000000, 5000.000000), (-5000.000467, 9056.731173)))
00013	 2	 -0.3000	 0.1700	 0.0000	 2.4560	 0.1803	(((-963.013699, 6661.260274), (518.724520, 4468.287711), (-2500.000000, -4021.871844), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-7965.211586, 0.000000), (-7687.178815, 1827.110645), (-2261.919927, 6687.238399), (-963.013699, 6661.260274)))	(((159.458851, 5000.000901), (-4145.348139, 5000.000625), (-2261.919927, 6687.238399), (-963.013699, 6661.260274), (159.458851, 5000.000901)))
00013	 47	 -0.2800	 1.1700	 0.0000	 2.1989	 0.7170	(((-3031.569343, 16220.164234), (1778.260870, 10608.695652), (-963.013699, 6661.260274), (-2261.919927, 6687.238399), (-7249.422244, 11003.346172), (-3031.569343, 16220.164234)))	(((-4999.999510, 9056.730345), (-4999.999471, 13785.526970), (-4018.084985, 15000.000150), (-1985.714218, 14999.999921), (1778.260870, 10608.695652), (-963.013699, 6661.260274), (-2261.919927, 6687.238399), (-4999.999510, 9056.730345)))
00013	 8	 0.1400	 1.5300	 0.0000	 1.9760	 0.5300	(((1778.260870, 10608.695652), (-3031.569343, 16220.164234), (-3022.452069, 16625.882947), (741.347626, 20521.745789), (2173.000000, 20742.000000), (4704.162804, 19229.121083), (4040.495532, 11397.847279), (1778.260870, 10608.695652)))	(((-1985.714514, 15000.000266), (4345.762707, 14999.999937), (4040.495532, 11397.847279), (1778.260870, 10608.695652), (-1985.714514, 15000.000266)))
00013	 17	 0.4400	 0.6700	 0.0000	 1.8197	 0.4118	(((4040.495532, 11397.847279), (8566.453706, 9777.442500), (5954.732753, 2079.738639), (518.724520, 4468.287711), (-963.013699, 6661.260274), (1778.260870, 10608.695652), (4040.495532, 11397.847279)))	(((5000.000331, 11054.320869), (5000.000000, 5000.000000), (159.459247, 5000.000315), (-963.013699, 6661.260274), (1778.260870, 10608.695652), (4040.495532, 11397.847279), (5000.000331, 11054.320869)))
00013	 29	 0.7300	 1.4800	 0.0000	 0.7160	 0.5900	(((4040.495532, 11397.847279), (4704.162804, 19229.121083), (14564.868999, 19979.392206), (25659.718529, 14392.624003), (8566.453706, 9777.442500), (4040.495532, 11397.847279)))	(((4345.762798, 15000.001020), (5000.000000, 15000.000000), (4999.998837, 11054.321404), (4040.495532, 11397.847279), (4345.762798, 15000.001020)))
00014	 16	 -0.7300	 1.5200	 0.0000	 2.5400	 0.3130	(((-11150.521241, 16770.979932), (-9979.533282, 18476.549350), (-8045.454545, 19095.454545), (-2912.613784, 16134.200260), (-2939.419795, 15356.825939), (-7144.513716, 10751.246883), (-7939.038507, 10733.392393), (-11150.521241, 16770.979932)))	(((-4999.999871, 13100.000141), (-5000.000000, 15000.000000), (-3265.217064, 15000.000359), (-4999.999871, 13100.000141)))
00014	 23	 -0.7100	 0.6300	 0.0000	 2.2586	 0.3089	(((-12174.469821, 7490.640294), (-7939.038507, 10733.392393), (-7144.513716, 10751.246883), (-2428.663629, 6336.408504), (-7353.674121, 1946.725240), (-12174.469821, 7490.640294)))	(((-5000.000165, 8743.617176), (-2428.663629, 6336.408504), (-3928.049064, 4999.999747), (-5000.000000, 5000.000000), (-5000.000165, 8743.617176)))
00014	 2	 -0.3000	 0.1700	 0.0000	 2.6533	 0.1253	(((-859.473684, 6285.789474), (497.205346, 4207.472661), (-2500.000000, -3549.996655), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-7487.930875, 0.002311), (-7353.674121, 1946.725240), (-2428.663629, 6336.408504), (-859.473684, 6285.789474)))	(((-20.138494, 4999.999394), (-3928.048575, 5000.000183), (-2428.663629, 6336.408504), (-859.473684, 6285.789474), (-20.138494, 4999.999394)))
00014	 47	 -0.2700	 1.1000	 0.0000	 2.2907	 0.6661	(((-2939.419795, 15356.825939), (1838.944724, 10333.417085), (-859.473684, 6285.789474), (-2428.663629, 6336.408504), (-7144.513716, 10751.246883), (-2939.419795, 15356.825939)))	(((-4999.999952, 8743.616976), (-4999.999559, 13100.000483), (-3265.217634, 14999.999734), (-2599.999750, 14999.999737), (1838.944724, 10333.417085), (-859.473684, 6285.789474), (-2428.663629, 6336.408504), (-4999.999952, 8743.616976)))
00014	 8	 0.1400	 1.4900	 0.0000	 2.0200	 0.5000	(((1838.944724, 10333.417085), (-2939.419795, 15356.825939), (-2912.613784, 16134.200260), (724.340771, 19903.407708), (2387.793427, 20136.291080), (4765.111695, 18681.931669), (3988.106045, 11041.376109), (1838.944724, 10333.417085)))	(((-2599.999896, 14999.999890), (4390.677924, 14999.999583), (3988.106045, 11041.376109), (1838.944724, 10333.417085), (-2599.999896, 14999.999890)))
00014	 17	 0.4200	 0.6400	 0.0000	 1.8845	 0.4118	(((3988.106045, 11041.376109), (8855.707630, 9131.304601), (5494.538606, 2021.139360), (497.205346, 4207.472661), (-859.473684, 6285.789474), (1838.944724, 10333.417085), (3988.106045, 11041.376109)))	(((4999.999496, 10644.303995), (5000.000000, 5000.000000), (-20.138476, 4999.999367), (-859.473684, 6285.789474), (1838.944724, 10333.417085), (3988.106045, 11041.376109), (4999.999496, 10644.303995)))
00014	 29	 0.7300	 1.4300	 0.0000	 0.6867	 0.6001	(((3988.106045, 11041.376109), (4765.111695, 18681.931669), (14100.000000, 19400.000000), (26480.898876, 13209.550562), (26531.091585, 13171.392362), (8855.707630, 9131.304601), (3988.106045, 11041.376109)))	(((4390.678057, 15000.000898), (5000.000000, 15000.000000), (4999.999250, 10644.304092), (3988.106045, 11041.376109), (4390.678057, 15000.000898)))
00015	 16	 -0.7200	 1.4900	 0.0000	 2.5845	 0.3220	(((-11069.412382, 16376.652676), (-9947.821577, 18046.576763), (-7734.464337, 18743.935894), (-2871.461717, 15568.097448), (-2901.807229, 14698.192771), (-7151.149425, 10448.850575), (-7711.794501, 10436.251809), (-11069.412382, 16376.652676)))	(((-4999.999219, 12600.000781), (-5000.000000, 15000.000000), (-2891.279081, 14999.999683), (-2901.807229, 14698.192771), (-4999.999219, 12600.000781)))
00015	 23	 -0.7000	 0.6000	 0.0000	 2.3919	 0.2865	(((-12209.459459, 7009.459459), (-7711.794501, 10436.251809), (-7151.149425, 10448.850575), (-2642.684954, 6042.851205), (-7098.192771, 1898.192771), (-12209.459459, 7009.459459)))	(((-4999.999800, 8346.590714), (-2642.684954, 6042.851205), (-3763.750623, 4999.999421), (-5000.000000, 5000.000000), (-4999.999800, 8346.590714)))
00015	 2	 -0.3000	 0.1700	 0.0000	 2.8494	 0.1208	(((-738.293651, 5977.182540), (477.118644, 3970.338983), (-2500.000000, -3141.661514), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-7121.341495, -0.002626), (-7098.192771, 1898.192771), (-2642.684954, 6042.851205), (-738.293651, 5977.182540)))	(((-146.478518, 4999.999414), (-3763.751824, 4999.998303), (-2642.684954, 6042.851205), (-738.293651, 5977.182540), (-146.478518, 4999.999414)))
00015	 47	 -0.2700	 1.0400	 0.0000	 2.3265	 0.5954	(((-2901.807229, 14698.192771), (1882.618026, 10027.682403), (-738.293651, 5977.182540), (-2642.684954, 6042.851205), (-7151.149425, 10448.850575), (-2901.807229, 14698.192771)))	(((-4999.999822, 8346.590735), (-5000.000201, 12599.999799), (-2901.807229, 14698.192771), (1882.618026, 10027.682403), (-738.293651, 5977.182540), (-2642.684954, 6042.851205), (-4999.999822, 8346.590735)))
00015	 8	 0.1400	 1.4600	 0.0000	 2.0567	 0.4600	(((1882.618026, 10027.682403), (-2901.807229, 14698.192771), (-2871.461717, 15568.097448), (883.954406, 19467.952652), (2390.595377, 19669.873607), (4949.263734, 18078.506702), (3813.651418, 10633.937073), (1882.618026, 10027.682403)))	(((-2891.279046, 15000.000684), (4479.660968, 14999.999682), (3813.651418, 10633.937073), (1882.618026, 10027.682403), (-2901.807229, 14698.192771), (-2891.279046, 15000.000684)))
00015	 17	 0.4100	 0.6000	 0.0000	 1.9474	 0.4159	(((3813.651418, 10633.937073), (9081.465172, 8444.715773), (5138.490099, 1830.693069), (477.118644, 3970.338983), (-738.293651, 5977.182540), (1882.618026, 10027.682403), (3813.651418, 10633.937073)))	(((4999.999548, 10140.909279), (5000.000000, 5000.000000), (-146.478566, 4999.999492), (-738.293651, 5977.182540), (1882.618026, 10027.682403), (3813.651418, 10633.937073), (4999.999548, 10140.909279)))
00015	 29	 0.7300	 1.3700	 0.0000	 0.6568	 0.6001	(((3813.651418, 10633.937073), (4949.263734, 18078.506702), (13529.515134, 18832.814517), (26008.646356, 12687.787779), (27188.210998, 11797.816852), (9081.465172, 8444.715773), (3813.651418, 10633.937073)))	(((4479.660985, 14999.999787), (5000.000000, 15000.000000), (4999.998741, 10140.909614), (3813.651418, 10633.937073), (4479.660985, 14999.999787)))
00016	 16	 -0.7000	 1.4600	 0.0000	 2.6207	 0.3311	(((-10942.307692, 15898.076923), (-9775.477707, 17674.840764), (-7570.422535, 18409.859155), (-2777.651515, 15075.757576), (-2812.106918, 14111.006289), (-7044.313776, 10148.940295), (-7440.126152, 10144.492965), (-10942.307692, 15898.076923)))	(((-4999.999813, 12062.766133), (-5000.000000, 15000.000000), (-2780.357143, 14999.999993), (-2812.106918, 14111.006289), (-4999.999813, 12062.766133)))
00016	 23	 -0.6900	 0.5700	 0.0000	 2.5928	 0.2778	(((-11833.898900, 6759.127077), (-7440.126152, 10144.492965), (-7044.313776, 10148.940295), (-2796.337105, 5799.821322), (-6950.000000, 1750.000000), (-11833.898900, 6759.127077)))	(((-5000.000529, 8055.952923), (-2796.337105, 5799.821322), (-3616.666853, 4999.999818), (-5000.000000, 5000.000000), (-5000.000529, 8055.952923)))
00016	 2	 -0.3000	 0.1700	 0.0000	 3.0419	 0.1304	(((-708.239360, 5697.962896), (441.307255, 3714.994985), (-2500.000000, -2786.838446), (-2500.000000, -1500.000000), (-4000.000000, 0.000000), (-6972.151903, -0.000310), (-6950.000000, 1750.000000), (-2796.337105, 5799.821322), (-708.239360, 5697.962896)))	(((-303.623353, 5000.000284), (-3616.667277, 4999.999405), (-2796.337105, 5799.821322), (-708.239360, 5697.962896), (-303.623353, 5000.000284)))
00016	 47	 -0.2600	 0.9900	 0.0000	 2.3962	 0.5474	(((-2812.106918, 14111.006289), (1937.753304, 9792.951542), (-708.239360, 5697.962896), (-2796.337105, 5799.821322), (-7044.313776, 10148.940295), (-2812.106918, 14111.006289)))	(((-5000.000734, 8055.953132), (-5000.000702, 12062.765300), (-2812.106918, 14111.006289), (1937.753304, 9792.951542), (-708.239360, 5697.962896), (-2796.337105, 5799.821322), (-5000.000734, 8055.953132)))
00016	 8	 0.1400	 1.4300	 0.0000	 2.1334	 0.4400	(((-2812.106918, 14111.006289), (-2777.651515, 15075.757576), (883.192090, 18960.734463), (2521.586716, 19172.140221), (5022.175773, 17557.835893), (3643.570974, 10288.828771), (1937.753304, 9792.951542), (-2812.106918, 14111.006289)))	(((-2780.357148, 14999.999851), (4537.069001, 15000.000185), (3643.570974, 10288.828771), (1937.753304, 9792.951542), (-2812.106918, 14111.006289), (-2780.357148, 14999.999851)))
00016	 17	 0.3900	 0.5700	 0.0000	 1.9901	 0.4294	(((3643.570974, 10288.828771), (9317.350634, 7792.365721), (4817.966574, 1712.116992), (441.307255, 3714.994985), (-708.239360, 5697.962896), (1937.753304, 9792.951542), (3643.570974, 10288.828771)))	(((4999.999410, 9692.000260), (5000.000000, 5000.000000), (-303.623097, 4999.999841), (-708.239360, 5697.962896), (1937.753304, 9792.951542), (3643.570974, 10288.828771), (4999.999410, 9692.000260)))
00016	 29	 0.7200	 1.3200	 0.0000	 0.6403	 0.5903	(((3643.570974, 10288.828771), (5022.175773, 17557.835893), (13210.576923, 18194.711538), (26016.867470, 11791.566265), (27632.570859, 10572.354505), (9317.350634, 7792.365721), (3643.570974, 10288.828771)))	(((4537.068792, 14999.999086), (5000.000000, 15000.000000), (4999.999528, 9692.000208), (3643.570974, 10288.828771), (4537.068792, 14999.999086)))
00017	 16	 -0.6900	 1.4300	 0.0000	 2.6671	 0.3493	(((-10858.741619, 15501.495616), (-9693.099788, 17317.728238), (-7363.865546, 18072.268908), (-2777.911427, 14552.815746), (-2827.745966, 13531.207704), (-6871.867643, 9899.751504), (-7245.988970, 9895.500125), (-10858.741619, 15501.495616)))	(((-4999.999343, 11580.612835), (-5000.000000, 15000.000000), (-3360.605501, 14999.999570), (-2777.911427, 14552.815746), (-2827.745966, 13531.207704), (-4999.999343, 11580.612835)))
