#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00077	 21	 0.2400	 0.7500	 0.0000	 5.9273	 0.0583	(((356.242841, 9200.286369), (2114.974619, 10263.705584), (4017.878788, 9519.090909), (4750.000000, 5950.000000), (1300.000000, 5242.307692), (438.627451, 5904.901961), (356.242841, 9200.286369)))	(((356.242841, 9200.286369), (2114.974619, 10263.705584), (4017.878788, 9519.090909), (4750.000000, 5950.000000), (1300.000000, 5242.307692), (438.627451, 5904.901961), (356.242841, 9200.286369)))
00077	 32	 0.2500	 1.6600	 0.0000	 3.1648	 0.1304	(((4281.237721, 22428.192534), (5595.746692, 15198.393195), (1874.372230, 13792.540620), (-60.152284, 14880.710660), (-603.828829, 17417.867868), (4281.237721, 22428.192534)))	(((-85.714260, 14999.999878), (5000.000000, 15000.000000), (5000.000000, 14973.333437), (1874.372230, 13792.540620), (-60.152284, 14880.710660), (-85.714260, 14999.999878)))
00077	 13	 0.3200	 0.3600	 0.0000	 6.5487	 0.0600	(((1300.000000, 2107.692308), (1300.000000, 5242.307692), (4750.000000, 5950.000000), (5224.311927, 5637.155963), (5676.498195, 3967.545126), (3602.822581, 1103.897849), (1300.000000, 2107.692308)))	(((4999.999698, 5785.106582), (5000.000000, 5000.000000), (1300.000000, 5000.000740), (1300.000000, 5242.307692), (4750.000000, 5950.000000), (4999.999698, 5785.106582)))
00077	 7	 0.4200	 1.2100	 0.0000	 4.9166	 0.0900	(((2114.974619, 10263.705584), (1874.372230, 13792.540620), (5595.746692, 15198.393195), (6203.169470, 14778.719276), (6760.760476, 11034.893947), (4017.878788, 9519.090909), (2114.974619, 10263.705584)))	(((5000.000000, 14973.333121), (5000.000148, 10061.842187), (4017.878788, 9519.090909), (2114.974619, 10263.705584), (1874.372230, 13792.540620), (5000.000000, 14973.333121)))
00077	 34	 0.6300	 0.8300	 0.0000	 5.8212	 0.0300	(((4017.878788, 9519.090909), (6760.760476, 11034.893947), (8435.051546, 10067.525773), (8726.288660, 7388.144330), (5224.311927, 5637.155963), (4750.000000, 5950.000000), (4017.878788, 9519.090909)))	(((4999.999870, 10061.842033), (5000.000285, 5785.106195), (4750.000000, 5950.000000), (4017.878788, 9519.090909), (4999.999870, 10061.842033)))
00078	 12	 -0.5500	 0.6200	 0.0000	 6.1123	 0.0949	(((-7883.057851, 6849.173554), (-6335.941946, 8663.033580), (-3952.040816, 8175.417440), (-3035.769478, 4926.819060), (-3101.219512, 4803.470919), (-6441.350211, 3775.738397), (-6935.714286, 4007.142857), (-7883.057851, 6849.173554)))	(((-4999.999736, 8389.772673), (-3952.040816, 8175.417440), (-3056.410110, 4999.999482), (-5000.000000, 5000.000000), (-4999.999736, 8389.772673)))
00078	 25	 -0.4600	 1.0600	 0.0000	 5.3728	 0.0906	(((-7208.536585, 11164.471545), (-5393.308550, 13403.252788), (-2684.908136, 12520.078740), (-2046.363636, 9907.851240), (-3952.040816, 8175.417440), (-6335.941946, 8663.033580), (-7208.536585, 11164.471545)))	(((-5000.000869, 13275.000283), (-2684.908136, 12520.078740), (-2046.363636, 9907.851240), (-3952.040816, 8175.417440), (-5000.000537, 8389.772837), (-5000.000869, 13275.000283)))
00078	 6	 -0.3100	 1.5200	 0.0000	 4.2439	 0.1503	(((-6119.672131, 15763.934426), (-4031.250000, 18343.750000), (-659.803922, 17219.934641), (-114.989059, 14722.866521), (-2684.908136, 12520.078740), (-5393.308550, 13403.252788), (-6119.672131, 15763.934426)))	(((-5000.000156, 13275.000051), (-5000.000000, 15000.000000), (-175.454553, 15000.000035), (-114.989059, 14722.866521), (-2684.908136, 12520.078740), (-5000.000156, 13275.000051)))
00078	 31	 -0.1600	 0.7300	 0.0000	 6.2850	 0.0583	(((-3952.040816, 8175.417440), (-2046.363636, 9907.851240), (314.855491, 9102.890173), (476.200000, 5876.000000), (-3035.769478, 4926.819060), (-3952.040816, 8175.417440)))	(((-2764.998877, 5000.000303), (-3056.410350, 5000.000333), (-3952.040816, 8175.417440), (-2046.363636, 9907.851240), (314.855491, 9102.890173), (476.200000, 5876.000000), (-2764.998877, 5000.000303)))
00078	 37	 -0.0600	 0.3600	 0.0000	 6.7960	 0.0200	(((-3035.769478, 4926.819060), (476.200000, 5876.000000), (1391.586074, 5171.856867), (1313.200000, 2114.800000), (55.655527, 1437.660668), (-2125.786925, 2027.239709), (-3101.219512, 4803.470919), (-3035.769478, 4926.819060)))	(((-2765.001635, 4999.999558), (476.200000, 5876.000000), (1391.586074, 5171.856867), (1387.179470, 4999.999343), (-2765.001635, 4999.999558)))
00078	 43	 -0.0100	 1.1700	 0.0000	 5.1257	 0.1304	(((-2684.908136, 12520.078740), (-114.989059, 14722.866521), (1942.886179, 13628.252033), (2249.589322, 10254.517454), (314.855491, 9102.890173), (-2046.363636, 9907.851240), (-2684.908136, 12520.078740)))	(((-2684.908136, 12520.078740), (-114.989059, 14722.866521), (1942.886179, 13628.252033), (2249.589322, 10254.517454), (314.855491, 9102.890173), (-2046.363636, 9907.851240), (-2684.908136, 12520.078740)))
00078	 21	 0.2400	 0.7500	 0.0000	 5.8126	 0.0781	(((314.855491, 9102.890173), (2249.589322, 10254.517454), (4048.681845, 9511.414020), (4850.000000, 5950.000000), (1391.586074, 5171.856867), (476.200000, 5876.000000), (314.855491, 9102.890173)))	(((314.855491, 9102.890173), (2249.589322, 10254.517454), (4048.681845, 9511.414020), (4850.000000, 5950.000000), (1391.586074, 5171.856867), (476.200000, 5876.000000), (314.855491, 9102.890173)))
00078	 32	 0.2400	 1.6400	 0.0000	 3.3440	 0.1304	(((4091.868512, 21849.769319), (5538.970305, 15217.219437), (1942.886179, 13628.252033), (-114.989059, 14722.866521), (-659.803922, 17219.934641), (4091.868512, 21849.769319)))	(((-175.454505, 14999.999816), (5000.000000, 15000.000000), (5000.000000, 14979.069664), (1942.886179, 13628.252033), (-114.989059, 14722.866521), (-175.454505, 14999.999816)))
00078	 13	 0.3300	 0.3500	 0.0000	 6.4741	 0.0500	(((1313.200000, 2114.800000), (1391.586074, 5171.856867), (4850.000000, 5950.000000), (5193.445693, 5732.718031), (5732.169391, 3924.145617), (3703.488372, 982.558140), (1313.200000, 2114.800000)))	(((4999.999865, 5855.102126), (5000.000000, 5000.000000), (1387.179486, 4999.999960), (1391.586074, 5171.856867), (4850.000000, 5950.000000), (4999.999865, 5855.102126)))
00078	 7	 0.4300	 1.2100	 0.0000	 4.9835	 0.0900	(((1942.886179, 13628.252033), (5538.970305, 15217.219437), (6313.351907, 14710.351479), (6850.795334, 11101.802757), (4048.681845, 9511.414020), (2249.589322, 10254.517454), (1942.886179, 13628.252033)))	(((5000.000000, 14979.069579), (5000.000479, 10051.351623), (4048.681845, 9511.414020), (2249.589322, 10254.517454), (1942.886179, 13628.252033), (5000.000000, 14979.069579)))
00078	 34	 0.6400	 0.8400	 0.0000	 5.8395	 0.0539	(((4048.681845, 9511.414020), (6850.795334, 11101.802757), (8515.031983, 10118.390192), (8759.945088, 7363.117755), (5193.445693, 5732.718031), (4850.000000, 5950.000000), (4048.681845, 9511.414020)))	(((4999.999826, 10051.351253), (5000.000011, 5855.102034), (4850.000000, 5950.000000), (4048.681845, 9511.414020), (4999.999826, 10051.351253)))
00079	 12	 -0.5400	 0.6100	 0.0000	 6.0967	 0.0985	(((-7766.088328, 6881.230284), (-6341.011236, 8543.820225), (-3944.670051, 8108.121827), (-2947.575360, 4950.655308), (-3108.797746, 4641.108328), (-6384.426230, 3717.213115), (-6977.536232, 4013.768116), (-7766.088328, 6881.230284)))	(((-5000.000351, 8300.000064), (-3944.670051, 8108.121827), (-2963.157933, 5000.000121), (-5000.000000, 5000.000000), (-5000.000351, 8300.000064)))
00079	 25	 -0.4600	 1.0500	 0.0000	 5.4943	 0.0806	(((-7166.722408, 11079.933110), (-5356.521739, 13252.173913), (-2669.354839, 12356.451613), (-2062.259887, 9872.881356), (-3944.670051, 8108.121827), (-6341.011236, 8543.820225), (-7166.722408, 11079.933110)))	(((-4999.999810, 13133.333270), (-2669.354839, 12356.451613), (-2062.259887, 9872.881356), (-3944.670051, 8108.121827), (-4999.999978, 8299.999996), (-4999.999810, 13133.333270)))
00079	 6	 -0.3100	 1.5000	 0.0000	 4.2920	 0.1400	(((-6076.086957, 15698.695652), (-4003.030303, 18186.363636), (-671.586931, 17010.560093), (-106.106195, 14618.141593), (-2669.354839, 12356.451613), (-5356.521739, 13252.173913), (-6076.086957, 15698.695652)))	(((-4999.999397, 13133.333132), (-5000.000000, 15000.000000), (-196.363700, 15000.000268), (-106.106195, 14618.141593), (-2669.354839, 12356.451613), (-4999.999397, 13133.333132)))
00079	 31	 -0.1600	 0.7300	 0.0000	 6.3577	 0.0500	(((-3944.670051, 8108.121827), (-2062.259887, 9872.881356), (409.496568, 9010.640732), (485.887361, 5878.618206), (-2947.575360, 4950.655308), (-3944.670051, 8108.121827)))	(((-2764.999867, 5000.000036), (-2963.157906, 5000.000035), (-3944.670051, 8108.121827), (-2062.259887, 9872.881356), (409.496568, 9010.640732), (485.887361, 5878.618206), (-2764.999867, 5000.000036)))
00079	 37	 -0.0600	 0.3600	 0.0000	 6.7705	 0.0200	(((-2947.575360, 4950.655308), (485.887361, 5878.618206), (1390.779907, 5140.416391), (1313.200000, 2114.800000), (55.655527, 1437.660668), (-2119.080553, 2025.427177), (-3108.797746, 4641.108328), (-2947.575360, 4950.655308)))	(((-2765.000283, 4999.999924), (485.887361, 5878.618206), (1390.779907, 5140.416391), (1387.179483, 4999.999820), (-2765.000283, 4999.999924)))
00079	 43	 -0.0100	 1.1600	 0.0000	 5.1262	 0.1360	(((-2669.354839, 12356.451613), (-106.106195, 14618.141593), (1964.824121, 13516.582915), (2333.168317, 10201.485149), (409.496568, 9010.640732), (-2062.259887, 9872.881356), (-2669.354839, 12356.451613)))	(((-2669.354839, 12356.451613), (-106.106195, 14618.141593), (1964.824121, 13516.582915), (2333.168317, 10201.485149), (409.496568, 9010.640732), (-2062.259887, 9872.881356), (-2669.354839, 12356.451613)))
00079	 32	 0.2400	 1.6300	 0.0000	 3.5080	 0.1281	(((3934.969940, 21495.891784), (5481.415929, 15191.150442), (1964.824121, 13516.582915), (-106.106195, 14618.141593), (-671.586931, 17010.560093), (3934.969940, 21495.891784)))	(((-196.363598, 14999.999840), (5000.000000, 15000.000000), (5000.000000, 14961.904548), (1964.824121, 13516.582915), (-106.106195, 14618.141593), (-196.363598, 14999.999840)))
00079	 21	 0.2500	 0.7400	 0.0000	 5.8197	 0.0781	(((409.496568, 9010.640732), (2333.168317, 10201.485149), (4036.427267, 9512.933658), (4969.362898, 5874.484697), (1390.779907, 5140.416391), (485.887361, 5878.618206), (409.496568, 9010.640732)))	(((409.496568, 9010.640732), (2333.168317, 10201.485149), (4036.427267, 9512.933658), (4969.362898, 5874.484697), (1390.779907, 5140.416391), (485.887361, 5878.618206), (409.496568, 9010.640732)))
00079	 13	 0.3300	 0.3500	 0.0000	 6.5733	 0.0600	(((1313.200000, 2114.800000), (1390.779907, 5140.416391), (4969.362898, 5874.484697), (5193.445693, 5732.718031), (5732.169391, 3924.145617), (3703.488372, 982.558140), (1313.200000, 2114.800000)))	(((4999.999651, 5855.102262), (5000.000000, 5000.000000), (1387.179484, 4999.999875), (1390.779907, 5140.416391), (4969.362898, 5874.484697), (4999.999651, 5855.102262)))
00079	 7	 0.4400	 1.2100	 0.0000	 4.9676	 0.0922	(((1964.824121, 13516.582915), (5481.415929, 15191.150442), (6384.123223, 14649.526066), (6986.966825, 11107.819905), (4036.427267, 9512.933658), (2333.168317, 10201.485149), (1964.824121, 13516.582915)))	(((5000.000000, 14961.904220), (5000.000405, 10033.784003), (4036.427267, 9512.933658), (2333.168317, 10201.485149), (1964.824121, 13516.582915), (5000.000000, 14961.904220)))
00079	 34	 0.6400	 0.8400	 0.0000	 5.8328	 0.0671	(((4036.427267, 9512.933658), (6986.966825, 11107.819905), (8564.220183, 10161.467890), (8805.734767, 7384.050179), (5193.445693, 5732.718031), (4969.362898, 5874.484697), (4036.427267, 9512.933658)))	(((5000.000309, 10033.783951), (4999.999628, 5855.102276), (4969.362898, 5874.484697), (4036.427267, 9512.933658), (5000.000309, 10033.783951)))
00080	 12	 -0.5400	 0.6000	 0.0000	 6.1061	 0.0943	(((-7730.645161, 6822.580645), (-6341.011236, 8443.820225), (-3900.000000, 8000.000000), (-2900.000000, 5000.000000), (-3096.153846, 4607.692308), (-6372.498174, 3659.276844), (-7022.929936, 3991.719745), (-7730.645161, 6822.580645)))	(((-4999.999903, 8199.999982), (-3900.000000, 8000.000000), (-2900.000000, 5000.000000), (-5000.000000, 5000.000000), (-4999.999903, 8199.999982)))
00080	 25	 -0.4600	 1.0400	 0.0000	 5.4374	 0.0825	(((-7185.547088, 11037.751769), (-5362.949640, 13154.316547), (-2607.480315, 12235.826772), (-2039.473684, 9860.526316), (-3900.000000, 8000.000000), (-6341.011236, 8443.820225), (-7185.547088, 11037.751769)))	(((-5000.000747, 13033.333582), (-2607.480315, 12235.826772), (-2039.473684, 9860.526316), (-3900.000000, 8000.000000), (-5000.000123, 8200.000022), (-5000.000747, 13033.333582)))
00080	 6	 -0.3100	 1.4900	 0.0000	 4.3284	 0.1400	(((-6053.734440, 15670.746888), (-3938.588149, 18079.663497), (-714.003261, 16854.321239), (-143.077267, 14482.782492), (-2607.480315, 12235.826772), (-5362.949640, 13154.316547), (-6053.734440, 15670.746888)))	(((-4999.999308, 13033.333103), (-5000.000000, 15000.000000), (-267.592478, 14999.999526), (-143.077267, 14482.782492), (-2607.480315, 12235.826772), (-4999.999308, 13033.333103)))
00080	 31	 -0.1500	 0.7300	 0.0000	 6.3491	 0.0500	(((-3900.000000, 8000.000000), (-2039.473684, 9860.526316), (510.984183, 8949.648506), (586.631717, 5848.099607), (-2900.000000, 5000.000000), (-3900.000000, 8000.000000)))	(((-2900.000000, 5000.000000), (-3900.000000, 8000.000000), (-2039.473684, 9860.526316), (510.984183, 8949.648506), (586.631717, 5848.099607), (-2900.000000, 5000.000000)))
00080	 37	 -0.0600	 0.3600	 0.0000	 6.7672	 0.0224	(((-2900.000000, 5000.000000), (586.631717, 5848.099607), (1433.829237, 5134.670116), (1277.991886, 2095.841785), (55.655527, 1437.660668), (-2119.080553, 2025.427177), (-3096.153846, 4607.692308), (-2900.000000, 5000.000000)))	(((1426.923070, 4999.999863), (-2900.000000, 5000.000000), (586.631717, 5848.099607), (1433.829237, 5134.670116), (1426.923070, 4999.999863)))
00080	 43	 0.0000	 1.1500	 0.0000	 5.1495	 0.1345	(((-2607.480315, 12235.826772), (-143.077267, 14482.782492), (2034.370258, 13417.223065), (2464.842579, 10188.680660), (510.984183, 8949.648506), (-2039.473684, 9860.526316), (-2607.480315, 12235.826772)))	(((-2607.480315, 12235.826772), (-143.077267, 14482.782492), (2034.370258, 13417.223065), (2464.842579, 10188.680660), (510.984183, 8949.648506), (-2039.473684, 9860.526316), (-2607.480315, 12235.826772)))
00080	 32	 0.2300	 1.6200	 0.0000	 3.6551	 0.1140	(((-714.003261, 16854.321239), (3827.315381, 21150.163199), (5393.812979, 15219.850867), (2034.370258, 13417.223065), (-143.077267, 14482.782492), (-714.003261, 16854.321239)))	(((4984.089740, 15000.000000), (2034.370258, 13417.223065), (-143.077267, 14482.782492), (-267.592690, 15000.000404), (4984.089740, 15000.000000)))
00080	 21	 0.2600	 0.7400	 0.0000	 5.7783	 0.0806	(((510.984183, 8949.648506), (2464.842579, 10188.680660), (4136.427267, 9512.933658), (5087.209302, 5804.883721), (5071.336761, 5771.233933), (1433.829237, 5134.670116), (586.631717, 5848.099607), (510.984183, 8949.648506)))	(((5000.000423, 6144.998351), (4999.999728, 5758.749952), (1433.829237, 5134.670116), (586.631717, 5848.099607), (510.984183, 8949.648506), (2464.842579, 10188.680660), (4136.427267, 9512.933658), (5000.000423, 6144.998351)))
00080	 13	 0.3300	 0.3400	 0.0000	 6.6564	 0.0500	(((1277.991886, 2095.841785), (1433.829237, 5134.670116), (5071.336761, 5771.233933), (5687.662338, 3881.168831), (3734.876325, 900.600707), (1277.991886, 2095.841785)))	(((4999.999671, 5758.749942), (5000.000000, 5000.000000), (1426.923084, 5000.000141), (1433.829237, 5134.670116), (4999.999671, 5758.749942)))
00080	 7	 0.4500	 1.2100	 0.0000	 4.9162	 0.1044	(((2034.370258, 13417.223065), (5393.812979, 15219.850867), (6518.233799, 14586.086404), (7162.730061, 11148.773006), (4136.427267, 9512.933658), (2464.842579, 10188.680660), (2034.370258, 13417.223065)))	(((4984.091490, 15000.000000), (5000.000000, 15000.000000), (5000.000224, 9979.729851), (4136.427267, 9512.933658), (2464.842579, 10188.680660), (2034.370258, 13417.223065), (4984.091490, 15000.000000)))
00080	 34	 0.6500	 0.8400	 0.0000	 5.8575	 0.0806	(((4136.427267, 9512.933658), (7162.730061, 11148.773006), (8657.485030, 10238.922156), (8910.084034, 7334.033613), (5087.209302, 5804.883721), (4136.427267, 9512.933658)))	(((5000.000170, 9979.729822), (5000.000643, 6144.997492), (4136.427267, 9512.933658), (5000.000170, 9979.729822)))
00081	 12	 -0.5300	 0.5900	 0.0000	 6.0724	 0.0860	(((-7615.345269, 6851.534527), (-6348.667407, 8322.515269), (-3890.533672, 7931.448539), (-2817.885117, 5019.973890), (-3132.220836, 4377.635683), (-6309.010601, 3563.074205), (-6958.469055, 3932.084691), (-7615.345269, 6851.534527)))	(((-5000.000284, 8107.954591), (-3890.533672, 7931.448539), (-2817.885117, 5019.973890), (-2827.659396, 5000.000364), (-5000.000000, 5000.000000), (-5000.000284, 8107.954591)))
00081	 25	 -0.4600	 1.0300	 0.0000	 5.4957	 0.0762	(((-7151.332593, 10977.484731), (-5388.604197, 13024.524158), (-2514.859228, 12044.838373), (-2045.348837, 9838.139535), (-3890.533672, 7931.448539), (-6348.667407, 8322.515269), (-7151.332593, 10977.484731)))	(((-4999.999240, 12892.045196), (-2514.859228, 12044.838373), (-2045.348837, 9838.139535), (-3890.533672, 7931.448539), (-4999.999744, 8107.954505), (-4999.999240, 12892.045196)))
00081	 6	 -0.3100	 1.4700	 0.0000	 4.3585	 0.1204	(((-6036.776860, 15567.355372), (-3983.873343, 17842.194404), (-791.534612, 16692.952460), (-151.333333, 14269.333333), (-2514.859228, 12044.838373), (-5388.604197, 13024.524158), (-6036.776860, 15567.355372)))	(((-5000.000802, 12892.045728), (-5000.000000, 15000.000000), (-344.339540, 14999.999688), (-151.333333, 14269.333333), (-2514.859228, 12044.838373), (-5000.000802, 12892.045728)))
00081	 31	 -0.1500	 0.7300	 0.0000	 6.4536	 0.0539	(((-3890.533672, 7931.448539), (-2045.348837, 9838.139535), (600.000000, 8780.000000), (600.000000, 5851.351351), (-2817.885117, 5019.973890), (-3890.533672, 7931.448539)))	(((-3890.533672, 7931.448539), (-2045.348837, 9838.139535), (600.000000, 8780.000000), (600.000000, 5851.351351), (-2817.885117, 5019.973890), (-3890.533672, 7931.448539)))
00081	 37	 -0.0600	 0.3600	 0.0000	 6.7170	 0.0141	(((-2817.885117, 5019.973890), (600.000000, 5851.351351), (1432.504970, 5108.846918), (1277.991886, 2095.841785), (55.655527, 1437.660668), (-2114.516129, 2024.193548), (-3132.220836, 4377.635683), (-2817.885117, 5019.973890)))	(((1426.923090, 5000.000253), (-2827.659741, 4999.999660), (-2817.885117, 5019.973890), (600.000000, 5851.351351), (1432.504970, 5108.846918), (1426.923090, 5000.000253)))
00081	 43	 0.0100	 1.1300	 0.0000	 5.1703	 0.1345	(((-2514.859228, 12044.838373), (-151.333333, 14269.333333), (2065.662651, 13299.397590), (2634.063745, 10102.141434), (600.000000, 8780.000000), (-2045.348837, 9838.139535), (-2514.859228, 12044.838373)))	(((-2514.859228, 12044.838373), (-151.333333, 14269.333333), (2065.662651, 13299.397590), (2634.063745, 10102.141434), (600.000000, 8780.000000), (-2045.348837, 9838.139535), (-2514.859228, 12044.838373)))
00081	 32	 0.2200	 1.6100	 0.0000	 3.7358	 0.1204	(((-791.534612, 16692.952460), (3610.700876, 20972.903630), (5269.672131, 15221.803279), (2065.662651, 13299.397590), (-151.333333, 14269.333333), (-791.534612, 16692.952460)))	(((4899.999619, 14999.999772), (2065.662651, 13299.397590), (-151.333333, 14269.333333), (-344.339555, 14999.999744), (4899.999619, 14999.999772)))
00081	 21	 0.2700	 0.7300	 0.0000	 5.7582	 0.0943	(((600.000000, 8780.000000), (2634.063745, 10102.141434), (4158.029197, 9498.905109), (5242.307692, 5975.000000), (5103.184713, 5673.566879), (1432.504970, 5108.846918), (600.000000, 5851.351351), (600.000000, 8780.000000)))	(((5000.000358, 6762.498835), (5000.000275, 5657.692350), (1432.504970, 5108.846918), (600.000000, 5851.351351), (600.000000, 8780.000000), (2634.063745, 10102.141434), (4158.029197, 9498.905109), (5000.000358, 6762.498835)))
