#framerate (fps):	25.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00015	 28	 -0.2500	 0.4700	 0.0000	 2.5747	 0.3052	(((-6599.078226, 6145.216741), (-5681.051753, 7357.011686), (305.153792, 7965.778352), (2484.421365, 5102.818991), (-2698.360656, 495.901639), (-6599.078226, 6145.216741)))	(((-4999.999566, 7426.271231), (305.153792, 7965.778352), (2484.421365, 5102.818991), (2368.750463, 5000.000412), (-5000.000000, 5000.000000), (-4999.999566, 7426.271231)))
00015	 12	 -0.0400	 2.0100	 0.0000	 1.1588	 1.0050	(((-4365.974320, 22553.417674), (212.501464, 26785.039232), (7251.837959, 18360.915229), (6186.489747, 16864.354644), (1027.863236, 14560.502028), (-3418.185328, 15824.115830), (-4365.974320, 22553.417674)))	(((2011.958019, 15000.000669), (1027.863236, 14560.502028), (-518.521114, 15000.000738), (2011.958019, 15000.000669)))
00015	 49	 0.1500	 0.0200	 0.0000	 1.0334	 0.9956	(((-2500.000000, -10000.000000), (-2500.000000, -1500.000000), (-2991.820988, -1008.082561), (-2698.360656, 495.901639), (2484.421365, 5102.818991), (9505.421687, 3128.162651), (10593.473083, 0.014886), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2500.000000, -10000.000000), (-2500.000000, -10000.000000)))	(((2368.748869, 4999.998994), (2484.421365, 5102.818991), (2850.003373, 4999.999051), (2368.748869, 4999.998994)))
00015	 39	 0.4200	 0.9800	 0.0000	 1.2307	 0.6865	(((1027.863236, 14560.502028), (6186.489747, 16864.354644), (9667.784740, 3672.078879), (9505.421687, 3128.162651), (2484.421365, 5102.818991), (305.153792, 7965.778352), (1027.863236, 14560.502028)))	(((2011.957456, 15000.000417), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2850.002234, 4999.999372), (2484.421365, 5102.818991), (305.153792, 7965.778352), (1027.863236, 14560.502028), (2011.957456, 15000.000417)))
00016	 37	 -0.7400	 1.8900	 0.0000	 1.8306	 0.6490	(((-8955.195911, 22937.457411), (-4252.057927, 22380.506860), (-3477.956298, 15607.117609), (-6719.142221, 13947.939101), (-9972.718950, 14501.739396), (-11530.300143, 18270.080991), (-8955.195911, 22937.457411)))	(((-5000.000810, 14827.975776), (-5000.000000, 15000.000000), (-4663.954480, 14999.999493), (-5000.000810, 14827.975776)))
00016	 2	 -0.3100	 1.0500	 0.0000	 1.9669	 0.3021	(((-6719.142221, 13947.939101), (-3477.956298, 15607.117609), (1132.736902, 14253.979387), (256.969626, 7860.878267), (-5586.712793, 7266.605479), (-6719.142221, 13947.939101)))	(((-5000.000622, 14827.975872), (-4663.952978, 15000.000261), (-1409.260714, 15000.000427), (1132.736902, 14253.979387), (256.969626, 7860.878267), (-5000.000002, 7326.271186), (-5000.000622, 14827.975872)))
00016	 28	 -0.2500	 0.4600	 0.0000	 2.6106	 0.3052	(((-6504.901961, 6048.599440), (-5586.712793, 7266.605479), (256.969626, 7860.878267), (2481.664964, 4818.947906), (-2890.477770, 497.876576), (-6504.901961, 6048.599440)))	(((-5000.001072, 7326.271077), (256.969626, 7860.878267), (2349.253676, 5000.000076), (-5000.000000, 5000.000000), (-5000.001072, 7326.271077)))
00016	 12	 -0.0400	 1.9700	 0.0000	 1.1805	 1.0050	(((-4252.057927, 22380.506860), (159.910642, 26338.302193), (7185.657371, 18045.617530), (6063.875717, 16477.826304), (1132.736902, 14253.979387), (-3477.956298, 15607.117609), (-4252.057927, 22380.506860)))	(((2786.956832, 15000.000140), (1132.736902, 14253.979387), (-1409.260979, 15000.000505), (2786.956832, 15000.000140)))
00016	 39	 0.4200	 0.9500	 0.0000	 1.2482	 0.6865	(((6063.875717, 16477.826304), (9566.324966, 3574.065913), (9296.272494, 2666.966581), (2481.664964, 4818.947906), (256.969626, 7860.878267), (1132.736902, 14253.979387), (6063.875717, 16477.826304)))	(((2786.955820, 14999.999684), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2349.253496, 5000.000321), (256.969626, 7860.878267), (1132.736902, 14253.979387), (2786.955820, 14999.999684)))
00017	 37	 -0.7300	 1.8600	 0.0000	 1.8487	 0.6250	(((-8817.436490, 22679.960109), (-4173.333333, 22137.142857), (-3487.019634, 15372.050680), (-6703.180048, 13685.527536), (-9919.373550, 14273.433875), (-11438.967972, 18072.419929), (-8817.436490, 22679.960109)))	(((-5000.000029, 14578.658522), (-5000.000000, 15000.000000), (-4196.512764, 14999.999404), (-5000.000029, 14578.658522)))
00017	 2	 -0.3000	 1.0400	 0.0000	 2.0049	 0.2926	(((-6703.180048, 13685.527536), (-3487.019634, 15372.050680), (1257.495099, 13986.012668), (202.708283, 7745.190673), (-5507.653910, 7164.475874), (-6703.180048, 13685.527536)))	(((-4999.999724, 14578.658681), (-4196.511379, 15000.000131), (-2213.462165, 15000.000183), (1257.495099, 13986.012668), (202.708283, 7745.190673), (-4999.999415, 7216.101754), (-4999.999724, 14578.658681)))
00017	 28	 -0.2400	 0.4500	 0.0000	 2.6405	 0.3052	(((-6351.463790, 6004.237288), (-5507.653910, 7164.475874), (202.708283, 7745.190673), (2612.877328, 4411.978163), (-3004.545455, 550.000000), (-6351.463790, 6004.237288)))	(((-4999.999332, 7216.101763), (202.708283, 7745.190673), (2187.692413, 4999.999854), (-5000.000000, 5000.000000), (-4999.999332, 7216.101763)))
00017	 12	 -0.0400	 1.9300	 0.0000	 1.2026	 0.9779	(((-4173.333333, 22137.142857), (202.586207, 25887.931034), (7148.723898, 17689.211137), (5986.598535, 16093.038951), (1257.495099, 13986.012668), (-3487.019634, 15372.050680), (-4173.333333, 22137.142857)))	(((3533.332726, 14999.999729), (1257.495099, 13986.012668), (-2213.463109, 15000.000459), (3533.332726, 14999.999729)))
00017	 39	 0.4100	 0.9200	 0.0000	 1.2807	 0.7111	(((5986.598535, 16093.038951), (9318.574909, 3320.462850), (9003.551136, 2259.330144), (2612.877328, 4411.978163), (202.708283, 7745.190673), (1257.495099, 13986.012668), (5986.598535, 16093.038951)))	(((3533.335029, 15000.000755), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2187.691645, 5000.000917), (202.708283, 7745.190673), (1257.495099, 13986.012668), (3533.335029, 15000.000755)))
00018	 37	 -0.7300	 1.8400	 0.0000	 1.8590	 0.6185	(((-8722.296015, 22516.034156), (-4037.534626, 21975.484765), (-3553.398471, 15197.578590), (-6658.339680, 13549.276466), (-9867.888748, 14107.458913), (-11401.011561, 17889.161850), (-8722.296015, 22516.034156)))	(((-4999.999523, 14429.629883), (-5000.000000, 15000.000000), (-3925.580362, 15000.000549), (-4999.999523, 14429.629883)))
00018	 2	 -0.3000	 1.0300	 0.0000	 2.0400	 0.3021	(((-6658.339680, 13549.276466), (-3553.398471, 15197.578590), (1350.185071, 13658.081431), (172.366170, 7684.857003), (-5440.809444, 7018.887015), (-6658.339680, 13549.276466)))	(((-5000.000795, 14429.629208), (-3925.580510, 15000.000470), (-2924.075402, 15000.000417), (1350.185071, 13658.081431), (172.366170, 7684.857003), (-5000.000615, 7071.186368), (-5000.000795, 14429.629208)))
00018	 28	 -0.2300	 0.4400	 0.0000	 2.6436	 0.3052	(((-6206.191950, 5966.486068), (-5440.809444, 7018.887015), (172.366170, 7684.857003), (2744.505495, 4026.703297), (-3069.801980, 538.118812), (-6206.191950, 5966.486068)))	(((-4999.999098, 7071.186548), (172.366170, 7684.857003), (2060.156215, 5000.000050), (-5000.000000, 5000.000000), (-4999.999098, 7071.186548)))
00018	 12	 -0.0300	 1.8900	 0.0000	 1.2130	 0.9552	(((-4037.534626, 21975.484765), (137.566527, 25464.267920), (7218.414808, 17338.704319), (6010.360360, 15708.558559), (1350.185071, 13658.081431), (-3553.398471, 15197.578590), (-4037.534626, 21975.484765)))	(((4400.000122, 15000.000054), (1350.185071, 13658.081431), (-2924.073528, 14999.999829), (4400.000122, 15000.000054)))
00018	 39	 0.4100	 0.8900	 0.0000	 1.3008	 0.7111	(((6010.360360, 15708.558559), (9170.879121, 3066.483516), (8812.301074, 1855.071195), (2744.505495, 4026.703297), (172.366170, 7684.857003), (1350.185071, 13658.081431), (6010.360360, 15708.558559)))	(((4400.001267, 15000.000557), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2060.155853, 5000.000565), (172.366170, 7684.857003), (1350.185071, 13658.081431), (4400.001267, 15000.000557)))
00019	 37	 -0.7200	 1.8200	 0.0000	 1.8778	 0.6185	(((-8717.436490, 22279.960109), (-3896.367764, 21716.458570), (-3603.372278, 14977.562400), (-6614.553094, 13359.052712), (-9767.888748, 13907.458913), (-11312.840746, 17718.340507), (-8717.436490, 22279.960109)))	(((-4999.999776, 14226.875120), (-5000.000000, 15000.000000), (-3604.347798, 14999.999360), (-3603.372278, 14977.562400), (-4999.999776, 14226.875120)))
00019	 2	 -0.2900	 1.0200	 0.0000	 2.0882	 0.2926	(((-6614.553094, 13359.052712), (-3603.372278, 14977.562400), (1474.499430, 13386.903793), (115.484277, 7526.150943), (-5315.859837, 6973.810864), (-6614.553094, 13359.052712)))	(((-5000.000446, 14226.874760), (-3603.372278, 14977.562400), (1474.499430, 13386.903793), (115.484277, 7526.150943), (-5000.000352, 7005.932168), (-5000.000446, 14226.874760)))
00019	 28	 -0.2300	 0.4300	 0.0000	 2.6418	 0.3260	(((-6115.508021, 5867.914439), (-5315.859837, 6973.810864), (115.484277, 7526.150943), (2794.133832, 3601.617874), (-3120.502431, 476.904376), (-6115.508021, 5867.914439)))	(((-5000.000613, 7005.932141), (115.484277, 7526.150943), (1839.682721, 4999.999734), (-5000.000000, 5000.000000), (-5000.000613, 7005.932141)))
00019	 12	 -0.0300	 1.8500	 0.0000	 1.2455	 0.9304	(((-3896.367764, 21716.458570), (122.267853, 24974.811773), (7153.864812, 17021.038163), (5867.001630, 15294.758284), (1474.499430, 13386.903793), (-3603.372278, 14977.562400), (-3896.367764, 21716.458570)))	(((-3604.347805, 14999.999526), (5000.000000, 15000.000000), (5000.000000, 14918.181966), (1474.499430, 13386.903793), (-3603.372278, 14977.562400), (-3604.347805, 14999.999526)))
00019	 39	 0.4000	 0.8600	 0.0000	 1.3308	 0.7159	(((5867.001630, 15294.758284), (8982.924654, 3014.355774), (8538.251619, 1507.408264), (2794.133832, 3601.617874), (115.484277, 7526.150943), (1474.499430, 13386.903793), (5867.001630, 15294.758284)))	(((5000.000000, 14918.181657), (5000.000000, 5000.000000), (1839.682701, 4999.999764), (115.484277, 7526.150943), (1474.499430, 13386.903793), (5000.000000, 14918.181657)))
00020	 37	 -0.7100	 1.7900	 0.0000	 1.9025	 0.5942	(((-8631.417056, 21934.641493), (-3747.282817, 21356.257176), (-3556.586169, 14777.222832), (-6656.060606, 13108.275058), (-9714.300593, 13679.594616), (-11219.318723, 17519.985707), (-8631.417056, 21934.641493)))	(((-5000.001030, 13999.999446), (-5000.000000, 15000.000000), (-3563.043464, 14999.999499), (-3556.586169, 14777.222832), (-5000.001030, 13999.999446)))
00020	 2	 -0.2900	 1.0100	 0.0000	 2.1245	 0.2926	(((-6656.060606, 13108.275058), (-3556.586169, 14777.222832), (1491.980264, 13073.331661), (110.374494, 7465.637652), (-5272.060470, 6827.043673), (-6656.060606, 13108.275058)))	(((-4999.999958, 14000.000022), (-3556.586169, 14777.222832), (1491.980264, 13073.331661), (110.374494, 7465.637652), (-4999.999853, 6859.322051), (-4999.999958, 14000.000022)))
00020	 28	 -0.2200	 0.4200	 0.0000	 2.5948	 0.3260	(((-5972.432432, 5822.162162), (-5272.060470, 6827.043673), (110.374494, 7465.637652), (2994.478528, 3208.150745), (-3126.000000, 366.500000), (-5972.432432, 5822.162162)))	(((-5000.000435, 6859.321982), (110.374494, 7465.637652), (1780.645387, 4999.999667), (-5000.000000, 5000.000000), (-5000.000435, 6859.321982)))
00020	 12	 -0.0200	 1.8100	 0.0000	 1.2776	 0.9031	(((-3747.282817, 21356.257176), (112.740775, 24486.006034), (7211.084768, 16689.464271), (5903.785148, 14983.597693), (1491.980264, 13073.331661), (-3556.586169, 14777.222832), (-3747.282817, 21356.257176)))	(((-3563.043495, 15000.000585), (5000.000000, 15000.000000), (4999.999611, 14592.267873), (1491.980264, 13073.331661), (-3556.586169, 14777.222832), (-3563.043495, 15000.000585)))
00020	 39	 0.4000	 0.8400	 0.0000	 1.3684	 0.7357	(((5903.785148, 14983.597693), (8752.181818, 2640.545455), (8330.861244, 1247.846890), (2994.478528, 3208.150745), (110.374494, 7465.637652), (1491.980264, 13073.331661), (5903.785148, 14983.597693)))	(((4999.999686, 14592.267905), (5000.000000, 5000.000000), (1780.645549, 4999.999427), (110.374494, 7465.637652), (1491.980264, 13073.331661), (4999.999686, 14592.267905)))
00021	 37	 -0.7100	 1.7700	 0.0000	 1.9278	 0.5942	(((-8587.697023, 21668.607706), (-3650.000000, 21001.351351), (-3650.000000, 14516.666667), (-6492.321219, 12949.745995), (-9732.391866, 13525.758554), (-11234.350695, 17358.343153), (-8587.697023, 21668.607706)))	(((-5000.000579, 13772.435578), (-5000.000000, 15000.000000), (-3650.000000, 14999.999976), (-3650.000000, 14516.666667), (-5000.000579, 13772.435578)))
00021	 2	 -0.2800	 0.9900	 0.0000	 2.1827	 0.3021	(((-6492.321219, 12949.745995), (-3650.000000, 14516.666667), (1565.068493, 12778.310502), (95.212766, 7307.180851), (-5214.346834, 6666.371934), (-6492.321219, 12949.745995)))	(((-5000.000252, 13772.435759), (-3650.000000, 14516.666667), (1565.068493, 12778.310502), (95.212766, 7307.180851), (-5000.000864, 6692.241275), (-5000.000252, 13772.435759)))
00021	 28	 -0.2100	 0.4100	 0.0000	 2.5923	 0.3473	(((-5833.750000, 5777.663043), (-5214.346834, 6666.371934), (95.212766, 7307.180851), (3112.000000, 2782.000000), (-3126.030075, 244.496241), (-5833.750000, 5777.663043)))	(((-5000.000262, 6692.241348), (95.212766, 7307.180851), (1633.333036, 5000.000446), (-5000.000000, 5000.000000), (-5000.000262, 6692.241348)))
00021	 12	 -0.0200	 1.7700	 0.0000	 1.2988	 0.8559	(((-3650.000000, 21001.351351), (157.385766, 24036.969732), (7159.904986, 16345.678130), (5823.741794, 14597.118891), (1565.068493, 12778.310502), (-3650.000000, 14516.666667), (-3650.000000, 21001.351351)))	(((-3650.000000, 15000.000065), (5000.000000, 15000.000000), (5000.000664, 14245.312784), (1565.068493, 12778.310502), (-3650.000000, 14516.666667), (-3650.000000, 15000.000065)))
00021	 39	 0.3900	 0.8100	 0.0000	 1.3999	 0.7404	(((5823.741794, 14597.118891), (8600.549451, 2564.285714), (8108.490566, 965.094340), (3112.000000, 2782.000000), (95.212766, 7307.180851), (1565.068493, 12778.310502), (5823.741794, 14597.118891)))	(((4999.999842, 14245.312432), (5000.000000, 5000.000000), (1633.333358, 4999.999963), (95.212766, 7307.180851), (1565.068493, 12778.310502), (4999.999842, 14245.312432)))
00022	 37	 -0.7000	 1.7500	 0.0000	 1.9591	 0.5640	(((-8607.026072, 21392.642510), (-3552.344068, 20690.603343), (-3645.822102, 14334.097035), (-6511.592179, 12770.949721), (-9632.391866, 13325.758554), (-11145.318352, 17186.329588), (-8607.026072, 21392.642510)))	(((-5000.000595, 13595.454221), (-5000.000000, 15000.000000), (-3636.029408, 15000.000288), (-3645.822102, 14334.097035), (-5000.000595, 13595.454221)))
00022	 2	 -0.2800	 0.9800	 0.0000	 2.2128	 0.2926	(((-6511.592179, 12770.949721), (-3645.822102, 14334.097035), (1660.121169, 12518.905916), (73.758676, 7204.591564), (-5123.371925, 6577.351664), (-6511.592179, 12770.949721)))	(((-4999.999424, 13595.454859), (-3645.822102, 14334.097035), (1660.121169, 12518.905916), (73.758676, 7204.591564), (-4999.999096, 6592.241488), (-4999.999424, 13595.454859)))
00022	 28	 -0.2100	 0.4000	 0.0000	 2.5611	 0.3473	(((-5797.506925, 5603.601108), (-5123.371925, 6577.351664), (73.758676, 7204.591564), (3112.255115, 2406.965607), (-3104.603543, 100.711589), (-5797.506925, 5603.601108)))	(((-5000.000814, 6592.241281), (73.758676, 7204.591564), (1469.999121, 5000.001389), (-5000.000000, 5000.000000), (-5000.000814, 6592.241281)))
00022	 12	 -0.0200	 1.7400	 0.0000	 1.3325	 0.8310	(((-3552.344068, 20690.603343), (156.760665, 23637.563268), (7115.447992, 15983.007209), (5767.124736, 14272.938689), (1660.121169, 12518.905916), (-3645.822102, 14334.097035), (-3552.344068, 20690.603343)))	(((-3636.029409, 15000.000179), (5000.000000, 15000.000000), (4999.999998, 13945.312499), (1660.121169, 12518.905916), (-3645.822102, 14334.097035), (-3636.029409, 15000.000179)))
00022	 39	 0.3900	 0.7800	 0.0000	 1.4266	 0.7603	(((5767.124736, 14272.938689), (8436.556169, 2260.497238), (7933.812525, 622.989366), (3112.255115, 2406.965607), (73.758676, 7204.591564), (1660.121169, 12518.905916), (5767.124736, 14272.938689)))	(((4999.999875, 13945.312446), (5000.000000, 5000.000000), (1470.000107, 4999.999831), (73.758676, 7204.591564), (1660.121169, 12518.905916), (4999.999875, 13945.312446)))
00023	 37	 -0.7000	 1.7300	 0.0000	 1.9859	 0.5701	(((-8566.279070, 21132.558140), (-3459.274526, 20330.028854), (-3637.359442, 14186.099263), (-6433.144953, 12604.273250), (-9585.753357, 13171.034311), (-11133.672039, 17067.519271), (-8566.279070, 21132.558140)))	(((-4999.999778, 13415.131705), (-5000.000000, 15000.000000), (-3613.768135, 14999.999337), (-3637.359442, 14186.099263), (-4999.999778, 13415.131705)))
00023	 2	 -0.2700	 0.9700	 0.0000	 2.2361	 0.3021	(((-6433.144953, 12604.273250), (-3637.359442, 14186.099263), (1794.704571, 12277.536232), (38.329646, 7088.246681), (-5081.596926, 6470.324509), (-6433.144953, 12604.273250)))	(((-4999.999621, 13415.131793), (-3637.359442, 14186.099263), (1794.704571, 12277.536232), (38.329646, 7088.246681), (-5000.000341, 6480.172373), (-4999.999621, 13415.131793)))
00023	 28	 -0.2000	 0.3900	 0.0000	 2.5467	 0.3691	(((-5631.218274, 5664.213198), (-5081.596926, 6470.324509), (38.329646, 7088.246681), (3177.816747, 2030.184130), (-3110.217755, -98.073702), (-5631.218274, 5664.213198)))	(((-5000.000264, 6480.172382), (38.329646, 7088.246681), (1334.482633, 5000.000203), (-5000.000000, 5000.000000), (-5000.000264, 6480.172382)))
00023	 12	 -0.0100	 1.7100	 0.0000	 1.3515	 0.8035	(((-3459.274526, 20330.028854), (154.896142, 23241.444115), (7216.953922, 15708.582483), (5701.741756, 13864.770088), (1794.704571, 12277.536232), (-3637.359442, 14186.099263), (-3459.274526, 20330.028854)))	(((-3613.768099, 15000.000582), (5000.000000, 15000.000000), (5000.000756, 13579.687807), (1794.704571, 12277.536232), (-3637.359442, 14186.099263), (-3613.768099, 15000.000582)))
00023	 39	 0.3800	 0.7500	 0.0000	 1.4831	 0.7649	(((5701.741756, 13864.770088), (8205.019305, 1926.061776), (7730.456570, 407.461024), (3177.816747, 2030.184130), (38.329646, 7088.246681), (1794.704571, 12277.536232), (5701.741756, 13864.770088)))	(((5000.000026, 13579.687511), (5000.000000, 5000.000000), (1334.482723, 5000.000058), (38.329646, 7088.246681), (1794.704571, 12277.536232), (5000.000026, 13579.687511)))
00024	 48	 -0.8500	 0.8200	 0.0000	 2.2397	 0.3717	(((-12613.157895, 10000.000000), (-9526.706827, 12932.128514), (-6437.704918, 12370.491803), (-4969.524618, 6288.030560), (-5431.985940, 5609.753954), (-10200.000000, 4268.750000), (-12613.157895, 10000.000000)))	(((-4999.999949, 6414.285501), (-4969.524618, 6288.030560), (-4999.999974, 6243.333372), (-4999.999949, 6414.285501)))
00024	 37	 -0.6900	 1.7000	 0.0000	 2.0066	 0.5640	(((-8506.150089, 20878.197158), (-3408.695652, 20004.347826), (-3585.610348, 13989.248181), (-6437.704918, 12370.491803), (-9526.706827, 12932.128514), (-11046.878613, 16895.433526), (-8506.150089, 20878.197158)))	(((-5000.000330, 13186.486299), (-5000.000000, 15000.000000), (-3555.882370, 14999.999406), (-3585.610348, 13989.248181), (-5000.000330, 13186.486299)))
00024	 2	 -0.2700	 0.9600	 0.0000	 2.2708	 0.3162	(((-6437.704918, 12370.491803), (-3585.610348, 13989.248181), (1858.715596, 12023.241590), (-41.406250, 6956.250000), (-4969.524618, 6288.030560), (-6437.704918, 12370.491803)))	(((-5000.000312, 13186.486310), (-3585.610348, 13989.248181), (1858.715596, 12023.241590), (-41.406250, 6956.250000), (-4969.524618, 6288.030560), (-5000.000581, 6414.288120), (-5000.000312, 13186.486310)))
