#framerate:	10.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00477	0.868	0.240
00478	0.875	0.143
00479	0.885	0.130
00480	0.915	0.132
00481	0.921	0.155
00482	0.945	0.170
00483	0.942	0.171
00484	0.940	0.174
00485	0.940	0.176
00486	0.944	0.168
00487	0.896	0.162
00488	0.841	0.155
00489	0.792	0.153
00490	0.733	0.153
00491	0.693	0.165
00492	0.654	0.172
00493	0.614	0.184
00494	0.593	0.145
00495	0.571	0.149
00496	0.547	0.144
00497	0.519	0.145
00498	0.485	0.145
00499	0.431	0.186
00500	0.390	0.199
00501	0.297	0.191
00502	0.212	0.203
00503	0.149	0.228
00504	0.103	0.255
00505	0.080	0.266
00506	0.108	0.150
00507	0.134	0.154
00508	0.278	0.147
00509	0.423	0.133
00510	0.517	0.133
00511	0.540	0.135
00512	0.617	0.138
00513	0.605	0.133
00514	0.587	0.131
00515	0.631	0.133
00516	0.659	0.139
00517	0.675	0.146
00518	0.669	0.161
00519	0.651	0.166
00520	0.636	0.165
00521	0.623	0.168
00522	0.618	0.180
00523	0.627	0.217
00524	0.609	0.235
00525	0.584	0.238
00526	0.559	0.244
00527	0.496	0.250
00528	0.584	0.257
00529	0.616	0.271
00530	0.487	0.295
00531	0.379	0.326
00532	0.280	0.348
00533	0.263	0.208
00534	0.267	0.239
00535	0.277	0.262
00536	0.276	0.276
00537	0.280	0.302
00538	0.301	0.299
00539	0.313	0.287
00540	0.264	0.233
00541	0.587	0.203
00542	0.599	0.181
00543	0.601	0.154
00544	0.527	0.121
00545	0.570	0.097
00546	0.562	0.074
00547	0.530	0.087
00548	0.396	0.112
00549	0.381	0.140
00550	0.313	0.167
00551	0.245	0.188
00552	0.142	0.140
00553	0.115	0.173
00554	0.137	0.170
00555	0.263	0.206
00556	0.386	0.236
00557	0.461	0.280
00558	0.364	0.325
00559	0.203	0.363
00560	0.072	0.393
00561	0.035	0.266
